Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,3,0.61,0.01,0.5307973815515862
100% Corpus,3,0.61,0.31,0.5440810600817457
100% Corpus,3,0.61,0.61,0.5206103802544595
100% Corpus,3,0.61,0.9099999999999999,0.47398143908158225
100% Corpus,3,0.61,symmetric,0.5440810600817457
100% Corpus,3,0.9099999999999999,0.01,0.537072847297391
100% Corpus,3,0.9099999999999999,0.31,0.5451626188076704
100% Corpus,3,0.9099999999999999,0.61,0.5197008146279355
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.4811613215339719
100% Corpus,3,0.9099999999999999,symmetric,0.5451626188076704
100% Corpus,3,symmetric,0.01,0.523864514737412
100% Corpus,3,symmetric,0.31,0.5331827192316625
100% Corpus,3,symmetric,0.61,0.5086486647853595
100% Corpus,3,symmetric,0.9099999999999999,0.47508679816398613
100% Corpus,3,symmetric,symmetric,0.5331827192316626
100% Corpus,3,asymmetric,0.01,0.46247173738319125
100% Corpus,3,asymmetric,0.31,0.4275765463249311
100% Corpus,3,asymmetric,0.61,0.36893719725148605
100% Corpus,3,asymmetric,0.9099999999999999,0.40687354931645486
100% Corpus,3,asymmetric,symmetric,0.4365213324348682
100% Corpus,4,0.01,0.01,0.4751919658701178
100% Corpus,4,0.01,0.31,0.4790896365556065
100% Corpus,4,0.01,0.61,0.4795145077672774
100% Corpus,4,0.01,0.9099999999999999,0.4301099794846194
100% Corpus,4,0.01,symmetric,0.47766361388665973
100% Corpus,4,0.31,0.01,0.48701589233101483
100% Corpus,4,0.31,0.31,0.5077083190642577
100% Corpus,4,0.31,0.61,0.46823760464760855
100% Corpus,4,0.31,0.9099999999999999,0.43834341649770403
100% Corpus,4,0.31,symmetric,0.5030011279361728
100% Corpus,4,0.61,0.01,0.48943403687756587
100% Corpus,4,0.61,0.31,0.4984399931710092
100% Corpus,4,0.61,0.61,0.43455077658384
100% Corpus,4,0.61,0.9099999999999999,0.41660502682216277
100% Corpus,4,0.61,symmetric,0.5207570629219989
100% Corpus,4,0.9099999999999999,0.01,0.491717367929979
100% Corpus,4,0.9099999999999999,0.31,0.4988862154921592
100% Corpus,4,0.9099999999999999,0.61,0.4775965954743894
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.4475787784746066
100% Corpus,4,0.9099999999999999,symmetric,0.49054540717635686
100% Corpus,4,symmetric,0.01,0.4845783841185445
100% Corpus,4,symmetric,0.31,0.5207344860828003
100% Corpus,4,symmetric,0.61,0.46849663543559183
100% Corpus,4,symmetric,0.9099999999999999,0.4398605949425569
100% Corpus,4,symmetric,symmetric,0.5122555785392728
100% Corpus,4,asymmetric,0.01,0.4489833548554081
100% Corpus,4,asymmetric,0.31,0.43853907656378704
100% Corpus,4,asymmetric,0.61,0.39446769633574363
100% Corpus,4,asymmetric,0.9099999999999999,0.37344007584265404
100% Corpus,4,asymmetric,symmetric,0.41419821486471875
100% Corpus,5,0.01,0.01,0.46616319641821696
100% Corpus,5,0.01,0.31,0.4591395742651776
100% Corpus,5,0.01,0.61,0.4690794270044747
100% Corpus,5,0.01,0.9099999999999999,0.4554232580845431
100% Corpus,5,0.01,symmetric,0.4729034434432549
100% Corpus,5,0.31,0.01,0.43748147332932075
100% Corpus,5,0.31,0.31,0.4533334879827349
100% Corpus,5,0.31,0.61,0.43761135057369555
100% Corpus,5,0.31,0.9099999999999999,0.42864178524352764
100% Corpus,5,0.31,symmetric,0.4530914005238692
100% Corpus,5,0.61,0.01,0.4577380048398666
100% Corpus,5,0.61,0.31,0.4475944736108029
100% Corpus,5,0.61,0.61,0.425538293137577
100% Corpus,5,0.61,0.9099999999999999,0.40605834343472547
100% Corpus,5,0.61,symmetric,0.4433965434499184
100% Corpus,5,0.9099999999999999,0.01,0.45465094513069937
100% Corpus,5,0.9099999999999999,0.31,0.4659951735561063
100% Corpus,5,0.9099999999999999,0.61,0.45472549538042595
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.4340452255975805
100% Corpus,5,0.9099999999999999,symmetric,0.4667351881913021
100% Corpus,5,symmetric,0.01,0.4624527616953554
100% Corpus,5,symmetric,0.31,0.46463275623343003
100% Corpus,5,symmetric,0.61,0.4541047483403854
100% Corpus,5,symmetric,0.9099999999999999,0.4027595659214658
100% Corpus,5,symmetric,symmetric,0.46836386497116783
100% Corpus,5,asymmetric,0.01,0.45889068535867994
100% Corpus,5,asymmetric,0.31,0.4377089854237237
100% Corpus,5,asymmetric,0.61,0.4169731731949272
100% Corpus,5,asymmetric,0.9099999999999999,0.3868071262273828
100% Corpus,5,asymmetric,symmetric,0.4350740177314387
100% Corpus,6,0.01,0.01,0.46073323877689054
100% Corpus,6,0.01,0.31,0.4596397130350776
100% Corpus,6,0.01,0.61,0.44772358837705767
100% Corpus,6,0.01,0.9099999999999999,0.42743797699153324
100% Corpus,6,0.01,symmetric,0.45151049601467097
100% Corpus,6,0.31,0.01,0.43887230643340863
100% Corpus,6,0.31,0.31,0.4308808536597495
100% Corpus,6,0.31,0.61,0.4207899614630055
100% Corpus,6,0.31,0.9099999999999999,0.4357073838653273
100% Corpus,6,0.31,symmetric,0.426336107079361
100% Corpus,6,0.61,0.01,0.44841224545289254
100% Corpus,6,0.61,0.31,0.43513817202454613
100% Corpus,6,0.61,0.61,0.4254631916730036
100% Corpus,6,0.61,0.9099999999999999,0.38879089581521903
100% Corpus,6,0.61,symmetric,0.4508928380842911
100% Corpus,6,0.9099999999999999,0.01,0.4728130706183126
100% Corpus,6,0.9099999999999999,0.31,0.47620954152423156
100% Corpus,6,0.9099999999999999,0.61,0.46517869021945807
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.4524255691729626
100% Corpus,6,0.9099999999999999,symmetric,0.47954538687958986
100% Corpus,6,symmetric,0.01,0.4522985466103872
100% Corpus,6,symmetric,0.31,0.44102113232840323
100% Corpus,6,symmetric,0.61,0.4150392695669953
100% Corpus,6,symmetric,0.9099999999999999,0.3970433148953901
100% Corpus,6,symmetric,symmetric,0.4402425437478252
100% Corpus,6,asymmetric,0.01,0.4361129167904334
100% Corpus,6,asymmetric,0.31,0.4434910888536174
100% Corpus,6,asymmetric,0.61,0.40716477554937297
100% Corpus,6,asymmetric,0.9099999999999999,0.37134329994705384
100% Corpus,6,asymmetric,symmetric,0.42519365956323907
100% Corpus,7,0.01,0.01,0.46897378425530395
100% Corpus,7,0.01,0.31,0.4846624887487993
100% Corpus,7,0.01,0.61,0.48868370368155883
100% Corpus,7,0.01,0.9099999999999999,0.4441703605271092
100% Corpus,7,0.01,symmetric,0.495486070297589
100% Corpus,7,0.31,0.01,0.45857207641403075
100% Corpus,7,0.31,0.31,0.43216052078710854
100% Corpus,7,0.31,0.61,0.4236211407520454
100% Corpus,7,0.31,0.9099999999999999,0.43577804931961467
100% Corpus,7,0.31,symmetric,0.4578674287058296
100% Corpus,7,0.61,0.01,0.45480018531903843
100% Corpus,7,0.61,0.31,0.45579182742561425
100% Corpus,7,0.61,0.61,0.4205773099311913
100% Corpus,7,0.61,0.9099999999999999,0.3836668001452663
100% Corpus,7,0.61,symmetric,0.4772729990841365
100% Corpus,7,0.9099999999999999,0.01,0.4610921625819901
100% Corpus,7,0.9099999999999999,0.31,0.47320869687039313
100% Corpus,7,0.9099999999999999,0.61,0.46030153489220943
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.47012049596175004
100% Corpus,7,0.9099999999999999,symmetric,0.4693993073689274
100% Corpus,7,symmetric,0.01,0.4652937669610271
100% Corpus,7,symmetric,0.31,0.4601049224612788
100% Corpus,7,symmetric,0.61,0.45989693158802186
100% Corpus,7,symmetric,0.9099999999999999,0.42736908412657026
100% Corpus,7,symmetric,symmetric,0.4605760440116725
100% Corpus,7,asymmetric,0.01,0.49118455848291553
100% Corpus,7,asymmetric,0.31,0.4683489025517881
100% Corpus,7,asymmetric,0.61,0.41806624891545024
100% Corpus,7,asymmetric,0.9099999999999999,0.4006532071953953
100% Corpus,7,asymmetric,symmetric,0.45633817930560994
100% Corpus,8,0.01,0.01,0.4558614844826766
100% Corpus,8,0.01,0.31,0.4437827396544465
100% Corpus,8,0.01,0.61,0.44874610032004736
100% Corpus,8,0.01,0.9099999999999999,0.44243519346414073
100% Corpus,8,0.01,symmetric,0.45180493204165817
100% Corpus,8,0.31,0.01,0.4621074052222227
100% Corpus,8,0.31,0.31,0.44825703273906636
100% Corpus,8,0.31,0.61,0.42128897883619
100% Corpus,8,0.31,0.9099999999999999,0.3966155188281695
100% Corpus,8,0.31,symmetric,0.45725614189710856
100% Corpus,8,0.61,0.01,0.4758972205402234
100% Corpus,8,0.61,0.31,0.4616007325131341
100% Corpus,8,0.61,0.61,0.38194368699925985
100% Corpus,8,0.61,0.9099999999999999,0.37580739201978086
100% Corpus,8,0.61,symmetric,0.4655264550502778
100% Corpus,8,0.9099999999999999,0.01,0.4720604385329229
100% Corpus,8,0.9099999999999999,0.31,0.4767033408615108
100% Corpus,8,0.9099999999999999,0.61,0.4597994095729099
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.4929990680014018
100% Corpus,8,0.9099999999999999,symmetric,0.47892063326424394
100% Corpus,8,symmetric,0.01,0.46921631600043245
100% Corpus,8,symmetric,0.31,0.4497041238523658
100% Corpus,8,symmetric,0.61,0.42258616278033756
100% Corpus,8,symmetric,0.9099999999999999,0.41541376660061946
100% Corpus,8,symmetric,symmetric,0.4541909575564856
100% Corpus,8,asymmetric,0.01,0.4499005247589164
100% Corpus,8,asymmetric,0.31,0.433638930044986
100% Corpus,8,asymmetric,0.61,0.41381106729855127
100% Corpus,8,asymmetric,0.9099999999999999,0.3847013387465833
100% Corpus,8,asymmetric,symmetric,0.4432804428656998
100% Corpus,9,0.01,0.01,0.4817829460389059
100% Corpus,9,0.01,0.31,0.4396035455333433
